"","super_opeid","name","par_income_bin","par_income_lab","attend","stderr_attend","attend_level","attend_sat","stderr_attend_sat","attend_level_sat","rel_apply","stderr_rel_apply","rel_attend","stderr_rel_attend","rel_att_cond_app","rel_apply_sat","stderr_rel_apply_sat","rel_attend_sat","stderr_rel_attend_sat","rel_att_cond_app_sat","attend_instate","stderr_attend_instate","attend_level_instate","attend_instate_sat","stderr_attend_instate_sat","attend_level_instate_sat","attend_oostate","stderr_attend_oostate","attend_level_oostate","attend_oostate_sat","stderr_attend_oostate_sat","attend_level_oostate_sat","rel_apply_instate","stderr_rel_apply_instate","rel_attend_instate","stderr_rel_attend_instate","rel_att_cond_app_instate","rel_apply_oostate","stderr_rel_apply_oostate","rel_attend_oostate","stderr_rel_attend_oostate","rel_att_cond_app_oostate","rel_apply_instate_sat","stderr_rel_apply_instate_sat","rel_attend_instate_sat","stderr_rel_attend_instate_sat","rel_att_cond_app_instate_sat","rel_apply_oostate_sat","stderr_rel_apply_oostate_sat","rel_attend_oostate_sat","stderr_rel_attend_oostate_sat","rel_att_cond_app_oostate_sat","attend_unwgt","stderr_attend_unwgt","attend_unwgt_level","attend_unwgt_instate","stderr_attend_unwgt_instate","attend_unwgt_oostate","stderr_attend_unwgt_oostate","attend_unwgt_level_instate","attend_unwgt_level_oostate","rel_attend_unwgt","rel_apply_unwgt","stderr_rel_attend_unwgt","stderr_rel_apply_unwgt","rel_att_cond_app_unwgt","rel_attend_unwgt_instate","rel_attend_unwgt_oostate","stderr_rel_attend_unwgt_instate","stderr_rel_attend_unwgt_oostate","rel_apply_unwgt_instate","rel_apply_unwgt_oostate","stderr_rel_apply_unwgt_instate","stderr_rel_apply_unwgt_oostate","rel_att_cond_app_unwgt_instate","rel_att_cond_app_unwgt_oostate","public","flagship","tier","test_band_tier"
"1",1434,"American University",10,"0-20",0.0011224474,0.00012032317,0.0016086748,0.0013613658,0.00023631459,0.0015368059,0.66644716,0.026499446,0.69774663,0.074796461,1.0469646,0.73150134,0.052726503,0.88584107,0.15376997,1.2109903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00026526806,2.0233034e-05,0.00067708862,NA,NA,NA,NA,NA,NA,0.39177746,0.33747351,0.029882401,0.0095103187,1.1609132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Highly selective private","Other Top 100 Private"
"2",1434,"American University",30,"20-40",0.0010045897,9.4077877e-05,0.0016086748,0.0020622974,0.00016689903,0.0015368059,0.68079799,0.020936616,0.62448281,0.058481604,0.91728061,0.76244211,0.042126022,1.3419375,0.10860124,1.7600517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00026213587,1.7000528e-05,0.00067708862,NA,NA,NA,NA,NA,NA,0.38715148,0.39289355,0.025108276,0.0086670527,0.98538518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Highly selective private","Other Top 100 Private"
"3",1434,"American University",50,"40-60",0.0014080098,8.235695e-05,0.0016086748,0.0014302091,0.00015031981,0.0015368059,0.70235002,0.015597713,0.87526071,0.051195525,1.2461888,0.69119209,0.0291178,0.93063748,0.097813144,1.3464237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004072352,1.8576633e-05,0.00067708862,NA,NA,NA,NA,NA,NA,0.60145038,0.50791007,0.027436044,0.0086426297,1.184167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Highly selective private","Other Top 100 Private"
"4",1434,"American University",65,"60-70",0.0014884059,9.2005692e-05,0.0016086748,0.0014053341,0.00016538119,0.0015368059,0.7154243,0.017353598,0.9252373,0.057193469,1.2932707,0.65511489,0.031222766,0.9144513,0.10761359,1.395864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00053898146,2.7062242e-05,0.00067708862,NA,NA,NA,NA,NA,NA,0.79602796,0.62132597,0.039968539,0.012111623,1.2811761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Highly selective private","Other Top 100 Private"
"5",1434,"American University",75,"70-80",0.0015009717,7.657332e-05,0.0016086748,0.0012585494,0.00013053221,0.0015368059,0.722022,0.014461212,0.93304861,0.047600251,1.2922717,0.61282039,0.025431195,0.81893843,0.084937342,1.3363433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0006313285,2.7150038e-05,0.00067708862,NA,NA,NA,NA,NA,NA,0.93241632,0.72330666,0.040098205,0.01215589,1.2891023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Highly selective private","Other Top 100 Private"
"6",1434,"American University",85,"80-90",0.0015242279,6.1324376e-05,0.0016086748,0.0011896264,0.0001114291,0.0015368059,0.8956821,0.012672527,0.9475053,0.038121052,1.0578589,0.85458332,0.026013399,0.77409023,0.072506949,0.90581012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0008027337,2.8309689e-05,0.00067708862,NA,NA,NA,NA,NA,NA,1.1855667,1.1447273,0.041810907,0.014311893,1.035676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Highly selective private","Other Top 100 Private"
"7",1434,"American University",92.5,"90-95",0.0016951667,7.3849616e-05,0.0016086748,0.0015382823,0.00015930034,0.0015368059,1.1845143,0.01672365,1.0537659,0.045907114,0.88961858,1.2673872,0.040067803,1.0009607,0.10365678,0.78978288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010954792,4.4191755e-05,0.00067708862,NA,NA,NA,NA,NA,NA,1.6179259,1.9318283,0.06526731,0.025167288,0.83751023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Highly selective private","Other Top 100 Private"
"8",1434,"American University",95.5,"95-96",0.0022613457,0.00017679502,0.0016086748,0.0024532629,0.00042904218,0.0015368059,1.5164493,0.038581677,1.4057196,0.10990103,0.92698097,1.6513399,0.097112469,1.5963389,0.27917787,0.9666931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0015948946,0.000116487,0.00067708862,NA,NA,NA,NA,NA,NA,2.3555181,2.7753911,0.172041,0.066201746,0.84871572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Highly selective private","Other Top 100 Private"
"9",1434,"American University",96.5,"96-97",0.0021094824,0.000160057,0.0016086748,0.0016606167,0.0003296574,0.0015368059,1.5230333,0.037363786,1.311317,0.099496178,0.86099035,1.6780946,0.095566891,1.0805638,0.21450816,0.64392304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0016571763,0.00011813947,0.00067708862,NA,NA,NA,NA,NA,NA,2.4475029,2.9396944,0.17448154,0.067647219,0.83257049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Highly selective private","Other Top 100 Private"
"10",1434,"American University",97.5,"97-98",0.0022675896,0.00016328096,0.0016086748,0.002068711,0.00038923285,0.0015368059,1.5925699,0.037393332,1.409601,0.1015003,0.88511086,1.7605807,0.096794248,1.3461108,0.25327393,0.76458347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0018208082,0.00012335237,0.00067708862,NA,NA,NA,NA,NA,NA,2.6891725,3.1539433,0.18218052,0.069780357,0.85263819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Highly selective private","Other Top 100 Private"
"11",1434,"American University",98.5,"98-99",0.0024842471,0.00016629221,0.0016086748,0.0039159581,0.00048724699,0.0015368059,1.8444645,0.039610106,1.5442817,0.10337218,0.83725208,2.363903,0.11066264,2.548115,0.31705174,1.077927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0020695222,0.00013066822,0.00067708862,NA,NA,NA,NA,NA,NA,3.0565012,3.7089918,0.1929854,0.075375073,0.82407874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Highly selective private","Other Top 100 Private"
"12",1434,"American University",99.400002,"99-99.9",0.0030781124,0.00019843837,0.0016086748,NA,NA,0.0015368059,2.0386631,0.043519877,1.9134461,0.12335518,0.93857884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025167866,0.0001514766,0.00067708862,NA,NA,NA,NA,NA,NA,3.7170711,4.1698179,0.22371754,0.083821937,0.89142287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Highly selective private","Other Top 100 Private"
"13",1434,"American University",99.5,"Top 1",0.0030308599,0.00018675499,0.0016086748,0.0025097504,0.00041958634,0.0015368059,2.0481498,0.041414358,1.8840725,0.11609244,0.91988999,2.6947689,0.11850332,1.6330953,0.27302495,0.60602421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0024453539,0.00014245702,0.00067708862,NA,NA,NA,NA,NA,NA,3.6115713,4.1900258,0.21039642,0.079788886,0.86194491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Highly selective private","Other Top 100 Private"
"14",1434,"American University",100,"Top 0.1",0.0028737953,0.00056047383,0.0016086748,NA,NA,0.0015368059,2.1488655,0.13614874,1.7864366,0.34840718,0.83133942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0020209842,0.00041178253,0.00067708862,NA,NA,NA,NA,NA,NA,2.9848149,4.3954463,0.6081664,0.26006037,0.67906982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Highly selective private","Other Top 100 Private"
"15",2115,"Amherst College",10,"0-20",0.002969041,0.00071696955,0.0018411496,0.001850431,0.00065531884,0.00106929,1.1837605,0.081032887,1.6126016,0.38941404,1.3622701,1.3454251,0.1391912,1.7305231,0.61285418,1.2862277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.277587e-05,1.1305105e-05,0.00018285096,NA,NA,NA,NA,NA,NA,0.45269585,0.49516657,0.061826885,0.016934348,0.91422939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","NESCAC"
"16",2115,"Amherst College",30,"20-40",0.003369981,0.00056245754,0.0018411496,0.0016180503,0.00039235584,0.00106929,1.3030189,0.068937607,1.8303678,0.30549258,1.4047132,1.3089901,0.10570868,1.5132006,0.36693117,1.1560062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00010014016,1.0535228e-05,0.00018285096,NA,NA,NA,NA,NA,NA,0.54766005,0.54641348,0.05761648,0.015094019,1.0022814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","NESCAC"
"17",2115,"Amherst College",50,"40-60",0.0021993446,0.00033892988,0.0018411496,0.0011260597,0.00028303626,0.00106929,1.0755091,0.044686317,1.1945496,0.18408601,1.110683,0.97292453,0.062780969,1.053091,0.26469553,1.0823975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00010893682,9.6418116e-06,0.00018285096,NA,NA,NA,NA,NA,NA,0.59576839,0.60482311,0.052730441,0.013867772,0.98502916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","NESCAC"
"18",2115,"Amherst College",65,"60-70",0.0014954279,0.00029287735,0.0018411496,0.00057718944,0.00022406013,0.00106929,0.92170322,0.044313982,0.8122251,0.15907308,0.88122195,0.81699902,0.061146829,0.53978759,0.20954104,0.66069549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6050564e-05,1.1490542e-05,0.00018285096,NA,NA,NA,NA,NA,NA,0.5252943,0.62048143,0.062841028,0.017847024,0.84659147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","NESCAC"
"19",2115,"Amherst College",75,"70-80",0.0011118808,0.00019483066,0.0018411496,0.00032316786,0.00015102896,0.00106929,0.73984534,0.030005708,0.60390568,0.10582011,0.81625938,0.70784593,0.045753188,0.30222657,0.14124228,0.42696661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2413651e-05,9.8292257e-06,0.00018285096,NA,NA,NA,NA,NA,NA,0.45071492,0.6676991,0.053755399,0.017192304,0.67502701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","NESCAC"
"20",2115,"Amherst College",85,"80-90",0.0013481112,0.00015059192,0.0018411496,0.00064787013,0.00013148924,0.00106929,0.76948804,0.022522157,0.73221165,0.081792332,0.95155692,0.72121251,0.036139723,0.60588813,0.12296874,0.84009653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00014488972,1.1999748e-05,0.00018285096,NA,NA,NA,NA,NA,NA,0.79239249,0.96346855,0.065625839,0.019383889,0.82243735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","NESCAC"
"21",2115,"Amherst College",92.5,"90-95",0.0011615477,0.00013492159,0.0018411496,0.00094005524,0.00018374476,0.00106929,0.84161502,0.023772957,0.63088179,0.073281161,0.74960852,0.89521527,0.045808714,0.87913966,0.1718381,0.98204273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00022235001,1.9804036e-05,0.00018285096,NA,NA,NA,NA,NA,NA,1.2160177,1.5401382,0.10830699,0.033205558,0.78955102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","NESCAC"
"22",2115,"Amherst College",95.5,"95-96",0.0018645499,0.00031862961,0.0018411496,0.00081169,0.00029551957,0.00106929,0.94007629,0.046730101,1.0127096,0.17306013,1.0772632,0.80594832,0.086434916,0.75909251,0.2763699,0.94186252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00046807845,6.2216575e-05,0.00018285096,NA,NA,NA,NA,NA,NA,2.5598905,2.1962914,0.34025842,0.086917102,1.1655514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","NESCAC"
"23",2115,"Amherst College",96.5,"96-97",0.0015065762,0.00025479228,0.0018411496,0.00044703687,0.00032717819,0.00106929,1.0177214,0.045539714,0.81828016,0.13838761,0.80403161,1.0924792,0.095353663,0.41806889,0.30597705,0.38267902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00047615168,6.318558e-05,0.00018285096,NA,NA,NA,NA,NA,NA,2.6040425,2.5319545,0.34555784,0.093320467,1.0284712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","NESCAC"
"24",2115,"Amherst College",97.5,"97-98",0.0019091526,0.00026492708,0.0018411496,0.0018613976,0.00044806572,0.00106929,1.0992246,0.043863069,1.0369351,0.1438922,0.94333327,1.2500321,0.0958094,1.740779,0.41903105,1.3925875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00063840271,7.2709576e-05,0.00018285096,NA,NA,NA,NA,NA,NA,3.4913828,3.0460255,0.39764395,0.10159387,1.1462094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","NESCAC"
"25",2115,"Amherst College",98.5,"98-99",0.0033048582,0.00035504444,0.0018411496,0.001496624,0.00039288332,0.00106929,1.3969384,0.04646486,1.7949971,0.19283845,1.2849507,1.6172773,0.1038467,1.3996427,0.36742449,0.86543149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00095730816,8.8287074e-05,0.00018285096,NA,NA,NA,NA,NA,NA,5.235456,4.0973935,0.48283628,0.11753301,1.2777528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","NESCAC"
"26",2115,"Amherst College",99.400002,"99-99.9",0.0035099578,0.00032088422,0.0018411496,NA,NA,0.00106929,1.5993084,0.04825417,1.9063946,0.17428471,1.192012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0015408496,0.00011923817,0.00018285096,NA,NA,NA,NA,NA,NA,8.4268064,5.4015641,0.65210581,0.14222629,1.5600679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","NESCAC"
"27",2115,"Amherst College",99.5,"Top 1",0.0037768479,0.000309077,0.0018411496,0.0042924732,0.00062403211,0.00106929,1.617566,0.044946529,2.051353,0.16787174,1.2681726,1.9357672,0.10571523,4.0143209,0.58359486,2.0737622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001682796,0.00011782106,0.00018285096,NA,NA,NA,NA,NA,NA,9.2031021,5.6508493,0.64435571,0.13813804,1.6286228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","NESCAC"
"28",2115,"Amherst College",100,"Top 0.1",0.0053770472,0.00098789588,0.0018411496,NA,NA,0.00106929,1.7539662,0.12620206,2.9204836,0.53656471,1.665074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0027358814,0.00048991258,0.00018285096,NA,NA,NA,NA,NA,NA,14.962358,7.9100575,2.6793001,0.52165705,1.8915612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"Other elite schools (public and private)","NESCAC"
"29",1009,"Auburn University",10,"0-20",0.0022708753,0.00018320329,0.0039840024,0.0017320722,0.00021750643,0.0036269489,0.75778812,0.022684228,0.56999844,0.045984734,0.75218707,0.75452459,0.034727316,0.47755629,0.059969533,0.63292342,0.090109937,0.0084446538,0.173593,0.059943095,0.0088647278,0.14690851,0.00034263986,5.8597165e-05,0.0011363447,0.00036653606,9.9453107e-05,0.0012886766,0.82278115,0.029589193,0.51908737,0.048646282,0.63089365,0.53661913,0.024363205,0.3015281,0.051566362,0.56190336,0.75710553,0.038868979,0.40803012,0.060341828,0.53893429,0.50358593,0.038129009,0.28442827,0.077174604,0.56480581,0.00052111724,2.823567e-05,0.0020337347,0.017758248,0.0011138911,0.00014099952,1.4749981e-05,0.077080682,0.00079275126,0.25623658,0.54212391,0.013883655,0.0080421027,0.47265315,0.2303852,0.17786098,0.014450977,0.018606065,0.54720074,0.40330422,0.0098045766,0.0090762954,0.42102501,0.44100946,TRUE,FALSE,"Selective public","Other Top 100 Public"
"30",1009,"Auburn University",30,"20-40",0.0024716374,0.00014258333,0.0039840024,0.0020805388,0.00019976559,0.0036269489,0.82170606,0.017724946,0.62039053,0.035788968,0.75500298,0.74401134,0.028719988,0.57363331,0.055078138,0.77100074,0.11344113,0.0086895349,0.173593,0.082148463,0.0084647229,0.14690851,0.00039093409,5.0587856e-05,0.0011363447,0.00036480866,8.4125168e-05,0.0012886766,0.85892332,0.02382626,0.65348911,0.050056942,0.76082361,0.60964239,0.020230832,0.34402773,0.044518054,0.56431073,0.84368396,0.031950563,0.55918109,0.057619013,0.66278505,0.55277699,0.031722583,0.28308782,0.065280274,0.51211941,0.00068668247,2.7535378e-05,0.0020337347,0.024088275,0.0011151249,0.00018466382,1.4488624e-05,0.077080682,0.00079275126,0.33764604,0.63610357,0.013539316,0.0073936707,0.53080356,0.31250727,0.23294044,0.014466983,0.018276382,0.66241312,0.47321653,0.0090804305,0.0083636716,0.47177097,0.49224916,TRUE,FALSE,"Selective public","Other Top 100 Public"
"31",1009,"Auburn University",50,"40-60",0.0026997877,0.0001052373,0.0039840024,0.0025167274,0.00015456775,0.0036269489,0.81013489,0.012374884,0.67765713,0.026414968,0.83647442,0.74602121,0.020677511,0.69389659,0.042616468,0.93012983,0.12817469,0.0062221494,0.173593,0.095342539,0.007042787,0.14690851,0.00045908909,3.8992712e-05,0.0011363447,0.00043534348,6.9830254e-05,0.0012886766,0.8868835,0.016282039,0.73836327,0.03584332,0.83253694,0.63507694,0.014372863,0.40400511,0.034314156,0.63615143,0.86457199,0.024567485,0.64899266,0.047939952,0.75065196,0.55999857,0.023267986,0.33782211,0.05418757,0.60325533,0.0010087495,2.9258983e-05,0.0020337347,0.043408334,0.001419471,0.00025527281,1.4864055e-05,0.077080682,0.00079275126,0.4960084,0.69954371,0.014386824,0.0068097194,0.70904559,0.56315452,0.3220087,0.018415391,0.01874996,0.82435882,0.55794555,0.0094325244,0.007952895,0.68314248,0.57713282,TRUE,FALSE,"Selective public","Other Top 100 Public"
"32",1009,"Auburn University",65,"60-70",0.0028505342,0.00011451419,0.0039840024,0.0025380163,0.00018334435,0.0036269489,0.81333178,0.013155484,0.71549511,0.028743504,0.87970877,0.77666587,0.023509292,0.69976622,0.050550576,0.90098745,0.13912269,0.0070400764,0.173593,0.10951709,0.0086835707,0.14690851,0.00049958378,4.2955024e-05,0.0011363447,0.0005436145,8.6484128e-05,0.0012886766,0.94782162,0.018375626,0.80143034,0.040555071,0.84554976,0.6556645,0.015465702,0.43964103,0.03780105,0.6705274,0.93441272,0.028313907,0.74547821,0.059108697,0.797804,0.5924207,0.026739921,0.42183933,0.067110807,0.71206039,0.0013098528,4.2248303e-05,0.0020337347,0.060954593,0.0021918828,0.00032570207,2.1202559e-05,0.077080682,0.00079275126,0.64406276,0.78650087,0.020773754,0.0091788154,0.81889641,0.79078948,0.41085029,0.028436214,0.026745537,0.97887963,0.64011925,0.013088808,0.010838591,0.80785161,0.64183396,TRUE,FALSE,"Selective public","Other Top 100 Public"
"33",1009,"Auburn University",75,"70-80",0.0032580113,0.0001005002,0.0039840024,0.0025822774,0.00016424326,0.0036269489,0.88768876,0.011427492,0.8177734,0.025225937,0.9212389,0.80863696,0.020955581,0.71196961,0.045284141,0.88045645,0.15578163,0.005783041,0.173593,0.11687508,0.0081574433,0.14690851,0.00067217433,4.0300514e-05,0.0011363447,0.00069138414,8.620946e-05,0.0012886766,0.97235346,0.014336717,0.89739579,0.033313792,0.92291111,0.77431786,0.014045767,0.59152323,0.035465043,0.76392817,0.93813729,0.026128905,0.79556376,0.05552737,0.84802485,0.69918442,0.025412384,0.53650707,0.066897668,0.76733273,0.0017960744,4.5723267e-05,0.0020337347,0.080818214,0.0023236044,0.00050417893,2.4492883e-05,0.077080682,0.00079275126,0.88314098,0.93206,0.022482416,0.0093052033,0.94751513,1.0484886,0.63598627,0.030145094,0.030896051,1.1016467,0.81300724,0.012706472,0.011394199,0.95174676,0.78226399,TRUE,FALSE,"Selective public","Other Top 100 Public"
"34",1009,"Auburn University",85,"80-90",0.0043738359,9.583863e-05,0.0039840024,0.003499479,0.00016827064,0.0036269489,1.0428374,0.010439266,1.0978497,0.024055867,1.0527526,0.97050774,0.020419387,0.96485478,0.046394542,0.99417526,0.19604985,0.0050577428,0.173593,0.16841592,0.0087865284,0.14690851,0.00099195831,4.0898733e-05,0.0011363447,0.0010456564,9.2967901e-05,0.0012886766,1.1130815,0.011874356,1.129365,0.029135639,1.0146292,0.97571433,0.013199648,0.8729378,0.035991482,0.89466536,1.1147118,0.024731608,1.1464001,0.059809528,1.0284274,0.92800224,0.026129032,0.81141877,0.072142147,0.87437159,0.0027342641,5.2237843e-05,0.0020337347,0.13427821,0.0028698691,0.00085569295,2.942151e-05,0.077080682,0.00079275126,1.3444546,1.1926094,0.025685672,0.0099116573,1.1273218,1.7420474,1.0793965,0.037232015,0.037113167,1.4281847,1.1542766,0.01356735,0.012794275,1.2197634,0.93512809,TRUE,FALSE,"Selective public","Other Top 100 Public"
